Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
14,8,,Random1,DISCARD,pass,0.0,[ 4.  8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 7. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,Random2,DECLARE_PIZZA,,,,,,,,,,
14,9,,Random2,DISCARD,C9;Q3;J0,0.0,[10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
14,9,,DQN,DISCARD,pass,0.0,[3. 7. 7. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,9,,Random0,DISCARD,pass,0.0,[ 5.  7.  9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,9,,Random1,DISCARD,pass,0.0,[ 4.  8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,Random2,DECLARE_PIZZA,,,,,,,,,,
14,10,,Random2,DISCARD,C11;Q2;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
14,10,,DQN,DISCARD,C7;Q2;J0,0.0,[3. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'pass']",,,,
14,10,,Random0,DISCARD,pass,0.0,[ 5.  7.  9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,10,,Random1,DISCARD,pass,0.0,[ 4.  8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,10,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,DQN,DECLARE_PIZZA,,,,,,,,,,
14,11,,DQN,DISCARD,C9;Q1;J0,0.0,[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
14,11,,Random0,DISCARD,C5;Q1;J0,0.0,[ 7.  9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
14,11,,Random1,DISCARD,C4;Q1;J0,0.0,[ 8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'pass']",,,,
14,11,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,11,,DQN,DISCARD,C3;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'pass']",,,,
14,11,,Random0,DISCARD,pass,0.0,[ 7.  9.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,11,,Random1,DISCARD,pass,0.0,[ 8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,DQN,DECLARE_PIZZA,,,,,,,,,,
14,12,,Random0,DISCARD,C10;Q2;J0,0.0,[7. 9. 9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
14,12,,Random1,DISCARD,pass,0.0,[ 8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
14,12,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
14,,,Random0,DECLARE_PIZZA,,,,,,,,,,
14,13,,Random0,DISCARD,C9;Q2;J0,0.0,[7. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
14,13,,Random1,DISCARD,pass,0.0,[ 8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,13,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,Random0,DECLARE_PIZZA,,,,,,,,,,
14,14,,Random0,DISCARD,C7;Q1;J0,0.0,[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'pass']",,,,
14,14,,Random1,DISCARD,pass,0.0,[ 8.  9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,14,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,Random0,DECLARE_PIZZA,,,,,,,,,,
14,15,,Random0,DISCARD,C9;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
14,15,,Random1,DISCARD,C8;Q1;J0,0.0,[ 9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C8;Q1;J0', 'pass']",,,,
14,15,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,15,,Random1,DISCARD,pass,0.0,[ 9. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,Random1,DECLARE_PIZZA,,,,,,,,,,
14,16,,Random1,DISCARD,C11;Q2;J0,0.0,[ 9. 10. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
14,16,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
14,,,Random1,DECLARE_PIZZA,,,,,,,,,,
14,17,,Random1,DISCARD,C11;Q1;J0,0.0,[ 9. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C9;Q1;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'pass']",,,,
14,17,,Random2,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
14,17,,Random1,DISCARD,C9;Q1;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C9;Q1;J0', 'pass']",,,,
14,17,,Random1,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
14,,,Random1,DECLARE_PIZZA,,,,,,,,,,
14,17,,SYSTEM,END_MATCH,,,,,,,"{'Random0': 'dishwasher', 'Random1': 'waiter', 'Random2': 'chef', 'DQN': 'souschef'}","{'DQN': 3, 'Random0': 2, 'Random2': 1, 'Random1': 0}","{'Random0': 148, 'Random1': 157, 'Random2': 130, 'DQN': 165}",
14,0,,SYSTEM,DEAL_CARDS,,,"[[2, 3, 4, 4, 5, 6, 7, 8, 8, 8, 9, 9, 9, 9, 9, 10, 11], [1, 3, 5, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 11, 11, 12], [3, 6, 6, 6, 7, 7, 7, 7, 10, 10, 10, 10, 11, 11, 11, 11, 12], [2, 4, 4, 5, 5, 5, 6, 8, 8, 8, 9, 9, 10, 10, 10, 11, 11]]",,,,,,,
14,0,,SYSTEM,CARD_EXCHANGE,"['', '', [1, 3], 3, [11], [11, 11]]",,"[[2, 3, 3, 4, 4, 5, 6, 7, 8, 8, 8, 9, 9, 9, 9, 9, 10], [5, 6, 7, 7, 8, 8, 9, 9, 10, 10, 11, 11, 11, 11, 11, 11, 12], [6, 6, 6, 7, 7, 7, 7, 10, 10, 10, 10, 11, 11, 11, 11, 11, 12], [1, 2, 3, 4, 4, 5, 5, 5, 6, 8, 8, 8, 9, 9, 10, 10, 10]]",,,,,,,
15,0,,SYSTEM,NEW_MATCH,,,,,,,"{'Random0': 'souschef', 'Random1': 'dishwasher', 'Random2': 'waiter', 'DQN': 'chef'}",,"{'Random0': 31, 'Random1': 17, 'Random2': 21, 'DQN': 15}",
15,1,,Random1,DISCARD,C11;Q1;J0,0.0,[ 5.  6.  7.  7.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11. 11. 12.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q1;J1', 'C11;Q2;J0', 'C11;Q2;J1', 'C11;Q3;J0', 'C11;Q3;J1', 'C11;Q4;J0', 'C11;Q4;J1', 'C11;Q5;J0', 'C11;Q5;J1', 'C11;Q6;J0', 'C11;Q6;J1']",,,,
15,1,,Random2,DISCARD,C10;Q3;J0,0.0,[ 6.  6.  6.  7.  7.  7.  7. 10. 11. 11. 11. 11. 11. 12.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],"['C6;Q1;J0', 'C6;Q1;J1', 'C6;Q2;J0', 'C6;Q2;J1', 'C6;Q3;J0', 'C6;Q3;J1', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'C7;Q4;J0', 'C7;Q4;J1', 'C10;Q1;J0', 'C10;Q1;J1', 'C10;Q2;J0', 'C10;Q2;J1', 'C10;Q3;J0', 'C10;Q3;J1', 'C10;Q4;J0', 'C10;Q4;J1', 'pass']",,,,
15,1,,DQN,DISCARD,C8;Q3;J0,0.0,[ 1.  2.  3.  4.  4.  5.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q3;J0', 'C8;Q3;J0', 'pass']",,,,
15,1,,Random0,DISCARD,pass,0.0,[ 2.  3.  3.  4.  4.  5.  6.  7.  8.  8.  8.  9.  9.  9.  9.  9. 10.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,1,,Random1,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11. 11. 12.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,1,,Random2,DISCARD,C6;Q3;J1,0.0,[ 7.  7.  7.  7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[ 6.  6.  6. 12.  0.  0.  0.  0.  0.  0.  0.],"['C6;Q3;J0', 'C6;Q3;J1', 'C7;Q3;J0', 'C7;Q3;J1', 'C7;Q4;J0', 'C7;Q4;J1', 'pass']",,,,
15,1,,DQN,DISCARD,pass,0.0,[ 1.  2.  3.  4.  4.  5.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.],[ 6.  6.  6. 12.  0.  0.  0.  0.  0.  0.  0.],[ 6.  6.  6. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
15,,,Random2,DECLARE_PIZZA,,,,,,,,,,
15,2,,Random2,DISCARD,C7;Q1;J0,0.0,[ 7.  7.  7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C7;Q4;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'pass']",,,,
15,2,,DQN,DISCARD,C5;Q1;J0,0.0,[ 1.  2.  3.  4.  4.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C3;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C5;Q3;J0', 'C6;Q1;J0', 'pass']",,,,
15,2,,Random0,DISCARD,C4;Q2;J0,0.0,[ 2.  3.  3.  5.  6.  7.  8.  8.  8.  9.  9.  9.  9.  9. 10.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'pass']",,,,
15,2,,Random1,DISCARD,pass,0.0,[ 5.  6.  7.  7.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11. 11. 12.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,2,,Random2,DISCARD,pass,0.0,[ 7.  7.  7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,2,,DQN,DISCARD,pass,0.0,[ 1.  2.  3.  4.  4.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,,,Random0,DECLARE_PIZZA,,,,,,,,,,
15,3,,Random0,DISCARD,C9;Q2;J0,0.0,[ 2.  3.  3.  5.  6.  7.  8.  8.  8.  9.  9.  9. 10.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C9;Q4;J0', 'C9;Q5;J0', 'C10;Q1;J0', 'pass']",,,,
15,3,,Random1,DISCARD,C7;Q2;J1,0.0,[ 5.  6.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q2;J0', 'C7;Q2;J1', 'C8;Q2;J0', 'C8;Q2;J1', 'pass']",,,,
15,3,,Random2,DISCARD,pass,0.0,[ 7.  7.  7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
15,3,,DQN,DISCARD,pass,0.0,[ 1.  2.  3.  4.  4.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.  0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
15,3,,Random0,DISCARD,pass,0.0,[ 2.  3.  3.  5.  6.  7.  8.  8.  8.  9.  9.  9. 10.  0.  0.  0.  0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
15,,,Random1,DECLARE_PIZZA,,,,,,,,,,
15,4,,Random1,DISCARD,C8;Q2;J0,0.0,[ 5.  6.  9.  9. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C6;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0', 'pass']",,,,
15,4,,Random2,DISCARD,C7;Q2;J0,0.0,[ 7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q2;J0', 'C7;Q3;J0', 'pass']",,,,
15,4,,DQN,DISCARD,C4;Q2;J0,0.0,[ 1.  2.  3.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'C5;Q2;J0', 'pass']",,,,
15,4,,Random0,DISCARD,C3;Q2;J0,0.0,[ 2.  5.  6.  7.  8.  8.  8.  9.  9.  9. 10.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'pass']",,,,
15,4,,Random1,DISCARD,pass,0.0,[ 5.  6.  9.  9. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,4,,Random2,DISCARD,pass,0.0,[ 7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,4,,DQN,DISCARD,pass,0.0,[ 1.  2.  3.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,,,Random0,DECLARE_PIZZA,,,,,,,,,,
15,5,,Random0,DISCARD,C7;Q1;J0,0.0,[ 2.  5.  6.  8.  8.  8.  9.  9.  9. 10.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'pass']",,,,
15,5,,Random1,DISCARD,C5;Q1;J0,0.0,[ 6.  9.  9. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[7. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C6;Q1;J0', 'pass']",,,,
15,5,,Random2,DISCARD,pass,0.0,[ 7. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,5,,DQN,DISCARD,C2;Q1;J0,0.0,[ 1.  3.  5.  5.  6.  9.  9. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C2;Q1;J0', 'C3;Q1;J0', 'pass']",,,,
15,5,,Random0,DISCARD,pass,0.0,[ 2.  5.  6.  8.  8.  8.  9.  9.  9. 10.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,5,,Random1,DISCARD,pass,0.0,[ 6.  9.  9. 10. 10. 11. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
15,,,DQN,DECLARE_PIZZA,,,,,,,,,,
15,6,,DQN,DISCARD,C10;Q1;J0,0.0,[ 1.  3.  5.  5.  6.  9.  9. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C1;Q1;J0', 'C3;Q1;J0', 'C5;Q1;J0', 'C5;Q2;J0', 'C6;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'pass']",,,,
